Entity ID,Entity,Risk Score at Detection,Current Risk Score,Source,Description,Detectors,Malware,Mitre Codes,Event Source,Event ID,Detection Time
hash:0eacfee825c138de8c269a610132216c02decc296cb8adfe5f012be5c5cf9efe,0eacfee825c138de8c269a610132216c02decc296cb8adfe5f012be5c5cf9efe,75,75,Splunk - Collective Insights Demo,,Correlation,"Floxif, Swisyn","T1547.001, T1546.010, T1564.001, T1112, T1614.001, T1547, T1562, T1485, T1057, T1564, T1003, TA0011, T1071, T1562.006, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.799Z
hash:1c383dc1d97e2554453c5a344a80173198f03cb20b7c65d900f0e8132922c827,1c383dc1d97e2554453c5a344a80173198f03cb20b7c65d900f0e8132922c827,75,75,Splunk - Collective Insights Demo,,Correlation,neconyd,"TA0011, T1614.001, T1071, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.799Z
hash:1f31499dc07fe19ff78cb7474c752b2886761ac5563d388f7711534044b536e7,1f31499dc07fe19ff78cb7474c752b2886761ac5563d388f7711534044b536e7,75,75,Splunk - Collective Insights Demo,,Correlation,"Banload, Cobalt Strike Beacon, XMRig Miner","TA0011, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.799Z
hash:2698c9f4906c3095292b84b4b5f1c00f2ef661d08ef0a9a44e5c628e2cfcc463,2698c9f4906c3095292b84b4b5f1c00f2ef661d08ef0a9a44e5c628e2cfcc463,75,75,Splunk - Collective Insights Demo,,Correlation,Cosmu,"T1071, T1027, T1485, T1027.002, T1614.001, T1074, TA0011, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.799Z
hash:2727f3ab18446ded7d42a2ca0c06782cf29c80e0c60534c2ec1a8af985b03fc7,2727f3ab18446ded7d42a2ca0c06782cf29c80e0c60534c2ec1a8af985b03fc7,75,75,Splunk - Collective Insights Demo,,Correlation,"Mansabo, XMRig Miner","T1546.008, TA0011, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.799Z
hash:29fa74a6607d90fbf7a960cc514b87edbb0a26d48f0527af745041440d2130ea,29fa74a6607d90fbf7a960cc514b87edbb0a26d48f0527af745041440d2130ea,75,75,Splunk - Collective Insights Demo,,Correlation,"Pioneer, Floxif","T1071, T1082, T1562, T1562.001, T1012, T1046, T1057, T1614.001, TA0011, T1120, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.799Z
hash:2da8b56168ac51cd505f3f98cec08a8840364d23cf5fd23b6b8fbbee33c86f45,2da8b56168ac51cd505f3f98cec08a8840364d23cf5fd23b6b8fbbee33c86f45,75,75,Splunk - Collective Insights Demo,,Correlation,Kaiten,"T1547, T1568, TA0011, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.799Z
hash:40dbe59ba0c6eebd6e3599de79fd1a9681d94faf48e45d58b0711d86344fa5ac,40dbe59ba0c6eebd6e3599de79fd1a9681d94faf48e45d58b0711d86344fa5ac,75,75,Splunk - Collective Insights Demo,,Correlation,Cosmu,"T1614.001, T1071, T1027, T1485, T1027.002, T1486, T1074, TA0011, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.799Z
hash:460f0742197474f032ebd32bd624a252d1a61bf3310dd4953e31a44e5f958552,460f0742197474f032ebd32bd624a252d1a61bf3310dd4953e31a44e5f958552,75,75,Splunk - Collective Insights Demo,,Correlation,Urelas,"TA0011, T1082, T1012, T1614.001, T1564.003, T1027, T1027.002, T1542, T1564, T1003, T1014, T1542.003, T1070, T1071, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.799Z
hash:6073fb75052f115e4234795b70a58c7e6f38f32c4ead138f4deca1cdc76dade5,6073fb75052f115e4234795b70a58c7e6f38f32c4ead138f4deca1cdc76dade5,75,75,Splunk - Collective Insights Demo,,Correlation,XWorm,"TA0011, T1082, T1053.005, T1553.004, T1543.003, T1012, T1112, T1070.001, T1614.001, T1542.003, T1120, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.799Z
hash:665ca024e670c422c514f3fc4c6ce53a0d1dba177bd4c02ae57cdc3d6a16bfba,665ca024e670c422c514f3fc4c6ce53a0d1dba177bd4c02ae57cdc3d6a16bfba,75,75,Splunk - Collective Insights Demo,,Correlation,"Berbew, Padodor","T1547.001, T1112, T1614.001, TA0011, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.799Z
hash:71e03b4d8f76b879e3da4e8faf11f223515c68b42a792e414a029153dcb87cff,71e03b4d8f76b879e3da4e8faf11f223515c68b42a792e414a029153dcb87cff,75,75,Splunk - Collective Insights Demo,,Correlation,"PrivateLoader, Socks5Systemz","T1204.001, T1204.002, T1566, T1082, T1012, TA0011, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.799Z
hash:7b42c6208b6f26df5761791ab4616fcd5d59597b17b3e51dfae4358bc5dc4671,7b42c6208b6f26df5761791ab4616fcd5d59597b17b3e51dfae4358bc5dc4671,71,71,Splunk - Collective Insights Demo,,Correlation,,"T1614.001, TA0011, T1082, T1012, T1120, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.799Z
hash:90cdad5ad229a938fa762b4baef2cbcba2d762dfd45aaa3e652e1faec7cc6591,90cdad5ad229a938fa762b4baef2cbcba2d762dfd45aaa3e652e1faec7cc6591,75,75,Splunk - Collective Insights Demo,,Correlation,"Blackmoon, Dinwod","T1614.001, T1071, T1027, T1027.002, TA0011, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.799Z
hash:983361d2ab897c01ad81cb2fbdc35a321da7be06b82d53f36349dba3dc97941e,983361d2ab897c01ad81cb2fbdc35a321da7be06b82d53f36349dba3dc97941e,71,71,Splunk - Collective Insights Demo,,Correlation,Expiro,"T1082, T1005, T1552.001, T1555.003, T1012, T1614.001, T1120, T1548, T1027, T1055, T1573, T1027.002, T1057, T1036, T1003, T1486, T1497, TA0011, T1071, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.799Z
hash:987e6fda7a9a554c5893367e8e17f9fe359416d7eefc14c0867f1f2ce12f6fdb,987e6fda7a9a554c5893367e8e17f9fe359416d7eefc14c0867f1f2ce12f6fdb,71,71,Splunk - Collective Insights Demo,,Correlation,Muldrop20,"T1071, T1027, T1027.002, T1614.001, T1003, T1486, TA0011, T1082, T1012, T1120, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.799Z
hash:a27d343d0baddf09e9ab6a277f4471d6d9743f49d077e16005e756624a1631fe,a27d343d0baddf09e9ab6a277f4471d6d9743f49d077e16005e756624a1631fe,75,75,Splunk - Collective Insights Demo,,Correlation,"Berbew, Padodor","T1547.001, T1112, T1614.001, TA0011, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.799Z
hash:b69f137fd673cb7ed5774080e745abb41c6ef15049708a0786a0c178cfdd7c03,b69f137fd673cb7ed5774080e745abb41c6ef15049708a0786a0c178cfdd7c03,75,75,Splunk - Collective Insights Demo,,Correlation,Berbew,"T1547, T1071, T1547.001, T1027, T1027.002, T1112, T1614.001, TA0011, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.798Z
hash:bd4d9bdc89dac05830b935ff3bfb176b16a59b3fbc5b47fab5fac231e9b03ea8,bd4d9bdc89dac05830b935ff3bfb176b16a59b3fbc5b47fab5fac231e9b03ea8,71,71,Splunk - Collective Insights Demo,,Correlation,,"T1071, T1027, T1027.002, T1614.001, T1003, T1486, TA0011, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.798Z
hash:c92deaa5eca5acd3ddf11653c7bf14b01c4e08222b6c84b90fe51aa13cb0bc9e,c92deaa5eca5acd3ddf11653c7bf14b01c4e08222b6c84b90fe51aa13cb0bc9e,71,71,Splunk - Collective Insights Demo,,Correlation,,"T1547.001, T1112, T1614.001, T1547, T1539, T1027, T1027.002, T1012, T1057, T1497, TA0011, T1071, T1082, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.798Z
hash:e094940fcb8b6e14d38a67a88e518426232d210d4619a8e0f1f080e4c5cec51f,e094940fcb8b6e14d38a67a88e518426232d210d4619a8e0f1f080e4c5cec51f,71,71,Splunk - Collective Insights Demo,,Correlation,GenericKDZ,"T1071, T1027, T1027.002, T1003, T1486, TA0011, T1614.001, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.798Z
hash:e9b570b95a3364cc9cae26cf37143389bfb318dd3ce5e03fffa140a8d9b62ddb,e9b570b95a3364cc9cae26cf37143389bfb318dd3ce5e03fffa140a8d9b62ddb,75,75,Splunk - Collective Insights Demo,,Correlation,XWorm,"T1082, T1547.001, T1059.001, T1012, T1112, T1071, T1106, T1055, T1003, TA0011, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.798Z
hash:fdf8b0c72051dcbc23446d4e3bb63d72b767fe47f304f3f3efbff9da3dc8e68b,fdf8b0c72051dcbc23446d4e3bb63d72b767fe47f304f3f3efbff9da3dc8e68b,75,75,Splunk - Collective Insights Demo,,Correlation,XMRig Miner,"TA0011, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.798Z
hash:0a363909b5a20bec4fd06f5b16d9746a49017bab077c12e208802819a3df5dbd,0a363909b5a20bec4fd06f5b16d9746a49017bab077c12e208802819a3df5dbd,75,75,Splunk - Collective Insights Demo,,Correlation,Beebone,"T1547, T1547.001, T1564.001, T1562, T1112, T1057, T1564, T1003, TA0011, T1071, T1082, T1614.001, T1562.006, T1012, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.798Z
hash:138d926a564ff0ca12aec19d43caa30d37ab5b8eb5c38bbffd8fd1385356147f,138d926a564ff0ca12aec19d43caa30d37ab5b8eb5c38bbffd8fd1385356147f,71,71,Splunk - Collective Insights Demo,,Correlation,,"T1071, T1082, T1027, T1027.002, T1012, T1614.001, T1003, T1486, TA0011, T1120, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.798Z
hash:1613ce2ae18d20d03ce5a5aa5f85d1fd3e3bcc4e9ceecf2607b55bb44ca0f5ae,1613ce2ae18d20d03ce5a5aa5f85d1fd3e3bcc4e9ceecf2607b55bb44ca0f5ae,71,71,Splunk - Collective Insights Demo,,Correlation,,"T1082, T1012, T1614.001, T1120, T1071, T1027, T1027.002, T1003, T1486, TA0011, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.798Z
hash:1870c8fb11db83800b9bcb4a8fae1c0009251654eb155c2b38c968d82e07e02e,1870c8fb11db83800b9bcb4a8fae1c0009251654eb155c2b38c968d82e07e02e,71,71,Splunk - Collective Insights Demo,,Correlation,,"T1614.001, T1071, T1027, T1027.002, T1003, T1486, TA0011, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.798Z
hash:1e051dc9af212810d7b5fc4be95ce26d75ffca146df3b08936d4a853548a6acf,1e051dc9af212810d7b5fc4be95ce26d75ffca146df3b08936d4a853548a6acf,75,75,Splunk - Collective Insights Demo,,Correlation,"Mansabo, XMRig Miner","TA0011, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.798Z
hash:30505b062ff66df908425f90ec9a0fd17bb82debec785dd6d95390c9343061aa,30505b062ff66df908425f90ec9a0fd17bb82debec785dd6d95390c9343061aa,80,80,Splunk - Collective Insights Demo,,Correlation,StormAttack,"T1112, T1614.001, T1547.014, TA0011, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.798Z
hash:5ae0f6ed448796bcf14b8605f97fcf07e6c0c3c3c716a4ad24031bf0c211c0bd,5ae0f6ed448796bcf14b8605f97fcf07e6c0c3c3c716a4ad24031bf0c211c0bd,75,75,Splunk - Collective Insights Demo,,Correlation,Urelas,"TA0011, T1082, T1012, T1614.001, T1564.003, T1057, T1542, T1564, T1003, T1014, T1497, T1542.003, T1070, T1071, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.798Z
hash:65a041d620e1dd67106cc8e33902a298bde3657e04e5527be266c5ddf68a2e78,65a041d620e1dd67106cc8e33902a298bde3657e04e5527be266c5ddf68a2e78,75,75,Splunk - Collective Insights Demo,,Correlation,"Mansabo, XMRig Miner","TA0011, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.798Z
hash:709d6cc903c8f79c9902131285d25bc45b2daffc5c2db8fbccc841d6dfd05b9d,709d6cc903c8f79c9902131285d25bc45b2daffc5c2db8fbccc841d6dfd05b9d,75,75,Splunk - Collective Insights Demo,,Correlation,Berbew,"T1547, T1071, T1547.001, T1027, T1027.002, T1112, T1614.001, T1486, TA0011, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.798Z
hash:7b51b7470a9c1a7a5bb28b893d5eb8c7a3258cf8e1d93a96e70b2b556952d84b,7b51b7470a9c1a7a5bb28b893d5eb8c7a3258cf8e1d93a96e70b2b556952d84b,75,75,Splunk - Collective Insights Demo,,Correlation,,"T1082, T1012, T1614.001, T1497, T1071, T1027, T1027.002, T1057, TA0011, T1010, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.798Z
hash:7e7098bdc2d8e44aebc72d0eaf66e1f9da06339d531edfa7d049ee2d5f77e9ac,7e7098bdc2d8e44aebc72d0eaf66e1f9da06339d531edfa7d049ee2d5f77e9ac,71,71,Splunk - Collective Insights Demo,,Correlation,Krap,"T1614.001, T1547, T1547.001, T1202, T1027, T1027.002, T1012, T1112, T1057, T1003, T1497, T1053, TA0011, T1082, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.798Z
hash:9ee3856e2bd5ef0f97388fbbd725ca290eea7c562561223ef7eaa47bd0ab13b0,9ee3856e2bd5ef0f97388fbbd725ca290eea7c562561223ef7eaa47bd0ab13b0,75,75,Splunk - Collective Insights Demo,,Correlation,"Mansabo, XMRig Miner","TA0011, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.798Z
hash:aa006713a1dbd1cdd356957f8db205e76ab33b0e5a0b8b6d9c21869a16f76575,aa006713a1dbd1cdd356957f8db205e76ab33b0e5a0b8b6d9c21869a16f76575,75,75,Splunk - Collective Insights Demo,,Correlation,,"T1204.001, T1204.002, T1566, TA0011, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.798Z
hash:abb822bb41ddaab9cb86cb9f48cf36f3a78f21172a53ed3a35d1eec351ef93fe,abb822bb41ddaab9cb86cb9f48cf36f3a78f21172a53ed3a35d1eec351ef93fe,75,75,Splunk - Collective Insights Demo,,Correlation,Beebone,"T1082, T1547.001, T1564.001, T1012, T1112, T1614.001, TA0011, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.798Z
hash:b4627b6faa824ab78fbc9b45a0f6dee8b965b9b38dc0cf1c9870c3d86395d030,b4627b6faa824ab78fbc9b45a0f6dee8b965b9b38dc0cf1c9870c3d86395d030,75,75,Splunk - Collective Insights Demo,,Correlation,"Berbew, Padodor","TA0011, T1547.001, T1112, T1614.001, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.798Z
hash:b46b6874564f585a29acbab4f807c7d4b0ecff5001495f086b17108b1db8c79b,b46b6874564f585a29acbab4f807c7d4b0ecff5001495f086b17108b1db8c79b,75,75,Splunk - Collective Insights Demo,,Correlation,Berbew,"T1547, T1071, T1547.001, T1027, T1027.002, T1112, T1614.001, T1486, TA0011, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.798Z
hash:c006fee91671dff2c8814576b70a49d7241b119652b7cb02d8ac74fd66141c93,c006fee91671dff2c8814576b70a49d7241b119652b7cb02d8ac74fd66141c93,75,75,Splunk - Collective Insights Demo,,Correlation,Snake Keylogger,"TA0011, T1217, T1114, T1614.001, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.798Z
hash:de2bcf17ba863ecd2fcbc81590ba0db932c6229d348e4fafaaa56ba0ab244946,de2bcf17ba863ecd2fcbc81590ba0db932c6229d348e4fafaaa56ba0ab244946,71,71,Splunk - Collective Insights Demo,,Correlation,,"T1071, T1027, T1027.002, T1614.001, T1003, TA0011, T1082, T1012, T1120, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.798Z
hash:de6e8bf99eaabd26169af9bc622d7c53dab839fde935a6d42c6e73c9d2575047,de6e8bf99eaabd26169af9bc622d7c53dab839fde935a6d42c6e73c9d2575047,75,75,Splunk - Collective Insights Demo,,Correlation,Berbew,"T1547, T1071, T1547.001, T1027, T1027.002, T1112, T1614.001, T1486, TA0011, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.798Z
hash:f22801631cb4d6308d62d6dce4bc95cc2f9474785f9203e1528d3efa559e1983,f22801631cb4d6308d62d6dce4bc95cc2f9474785f9203e1528d3efa559e1983,71,71,Splunk - Collective Insights Demo,,Correlation,,"T1071, T1614.001, T1003, T1486, TA0011, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.798Z
hash:fd3b6f9d164b64c47189d4581a3ead8b3156f9f7415a8ebe24b89117f7ebfc9f,fd3b6f9d164b64c47189d4581a3ead8b3156f9f7415a8ebe24b89117f7ebfc9f,71,71,Splunk - Collective Insights Demo,,Correlation,,"T1614.001, TA0011, TA0002",symantec:ep:risk:file,,2024-12-30T10:15:27.798Z
idn:adhbtib.yi.org,adhbtib.yi.org,92,92,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-30T10:15:13.626Z
idn:allqntpr.net,allqntpr.net,93,93,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-30T10:15:13.626Z
idn:hgnftgngjegoghjegv.com,hgnftgngjegoghjegv.com,94,94,Splunk - Collective Insights Demo,,Correlation,,T1566,isc:bind:query,,2024-12-30T10:15:13.626Z
idn:ieaemoioawgssucw.xyz,ieaemoioawgssucw.xyz,92,92,Splunk - Collective Insights Demo,,Correlation,,"T1566, T1566.002",isc:bind:query,,2024-12-30T10:15:13.626Z
idn:ihouxyds.yi.org,ihouxyds.yi.org,92,92,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-30T10:15:13.625Z
idn:ininelovetn.org,ininelovetn.org,93,15,Splunk - Collective Insights Demo,,Correlation,,"T1566, TA0011, TA0002, TA0001, T1566.002",isc:bind:query,,2024-12-30T10:15:13.625Z
idn:itifvo.yi.org,itifvo.yi.org,91,91,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-30T10:15:13.625Z
idn:ngbmfsbuql.yi.org,ngbmfsbuql.yi.org,91,91,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-30T10:15:13.625Z
idn:postasaboming.org,postasaboming.org,93,15,Splunk - Collective Insights Demo,,Correlation,,"TA0001, TA0002, TA0011, T1566, T1566.002",isc:bind:query,,2024-12-30T10:15:13.625Z
idn:redotntexpleor.info,redotntexpleor.info,94,94,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-30T10:15:13.625Z
idn:snfrpmnq.org,snfrpmnq.org,92,92,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-30T10:15:13.625Z
idn:tntexplorereod.info,tntexplorereod.info,94,94,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-30T10:15:13.625Z
idn:uxfmuptkvsqvj.com,uxfmuptkvsqvj.com,92,92,Splunk - Collective Insights Demo,,Correlation,,"T1584.005, T1566",isc:bind:query,,2024-12-30T10:15:13.625Z
idn:zssdxcq.yi.org,zssdxcq.yi.org,91,91,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-30T10:15:13.625Z
idn:96a8823139.net,96a8823139.net,92,92,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-30T10:15:13.625Z
idn:aewrhprres.com,aewrhprres.com,97,97,Splunk - Collective Insights Demo,,Correlation,,"T1566, T1584.005, TA0011, TA0002, TA0001",isc:bind:query,,2024-12-30T10:15:13.625Z
idn:aldjpvqt.com,aldjpvqt.com,92,92,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-30T10:15:13.625Z
idn:alnuqxsv.net,alnuqxsv.net,93,93,Splunk - Collective Insights Demo,,Correlation,,T1566,isc:bind:query,,2024-12-30T10:15:13.625Z
idn:asnrrsamsa.com,asnrrsamsa.com,98,98,Splunk - Collective Insights Demo,,Correlation,,"T1584.005, T1566, TA0001, TA0002, TA0011",isc:bind:query,,2024-12-30T10:15:13.625Z
idn:denalits.com,denalits.com,94,94,Splunk - Collective Insights Demo,,Correlation,,T1566,isc:bind:query,,2024-12-30T10:15:13.625Z
idn:iqwifsunu.yi.org,iqwifsunu.yi.org,91,91,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-30T10:15:13.625Z
idn:ntrshvquunyzxevkucs.com,ntrshvquunyzxevkucs.com,94,94,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-30T10:15:13.625Z
idn:orleredotntexp.info,orleredotntexp.info,94,94,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-30T10:15:13.625Z
idn:overemolaged.org,overemolaged.org,91,10,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-30T10:15:13.625Z
idn:qwzsprieo.yi.org,qwzsprieo.yi.org,91,91,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-30T10:15:13.625Z
idn:soogmugokqoksmuw.org,soogmugokqoksmuw.org,93,93,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-30T10:15:13.625Z
idn:uyhgqunqkxnx.pw,uyhgqunqkxnx.pw,93,93,Splunk - Collective Insights Demo,,Correlation,,T1584.005,isc:bind:query,,2024-12-30T10:15:13.625Z
idn:vksjqxljdw.com,vksjqxljdw.com,92,91,Splunk - Collective Insights Demo,,Correlation,,"TA0011, TA0002, TA0001",isc:bind:query,,2024-12-30T10:15:13.625Z
idn:wscseycuescwkicg.org,wscseycuescwkicg.org,93,93,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-30T10:15:13.625Z
hash:4a99f6d83b34c4fd3ff38b50d95be19c44aed21f16a18c10abe2df7f67aed1ae,4a99f6d83b34c4fd3ff38b50d95be19c44aed21f16a18c10abe2df7f67aed1ae,85,85,Sentinel Integration,enrichment,Correlation,"ELF, Mirai","T1204.001, T1204.002, T1566, TA0011, T1562, TA0002",,c6d7de7d-c990-4f57-abf7-c663bf79da98,2024-12-30T10:11:22.025Z
hash:369e00f1422bd5e18cbc51db27a45da41d413706a2576b3cebd39c26eebefb39,369e00f1422bd5e18cbc51db27a45da41d413706a2576b3cebd39c26eebefb39,80,80,Sentinel Integration,enrichment,Correlation,"XWorm, njRAT","TA0011, T1082, T1547.001, T1053.005, T1059.001, T1012, T1112, T1071, T1106, T1055, T1003, TA0002",,c6d7de7d-c990-4f57-abf7-c663bf79da98,2024-12-30T10:11:20.152Z
hash:2ad0b8e8c41f65839f0c2dda4e2a39b0e8a844ec3d67fef7e79a690ab56b4982,2ad0b8e8c41f65839f0c2dda4e2a39b0e8a844ec3d67fef7e79a690ab56b4982,85,85,Sentinel Integration,enrichment,Correlation,"AsyncRAT, XWorm, StormKitty, Venom Software","TA0011, T1217, T1547.001, T1053.005, T1005, T1555.003, T1012, T1112, T1548.002, T1082, T1059.001, T1552.001, T1543.003, T1562.001, T1204.001, T1204.002, T1566, TA0002",,c6d7de7d-c990-4f57-abf7-c663bf79da98,2024-12-30T10:11:18.133Z
hash:f00a7652ad70ddb6871eeef5ece097e2cf68f3d9a6b7acfbffd33f82558ab50e,f00a7652ad70ddb6871eeef5ece097e2cf68f3d9a6b7acfbffd33f82558ab50e,66,66,Sentinel Integration,enrichment,Correlation,LockFile Ransomware,"TA0011, TA0002",,c6d7de7d-c990-4f57-abf7-c663bf79da98,2024-12-30T10:11:15.593Z
,,,0,Splunk - Collective Insights Demo,Sigma Rule: Ransomware Shadow Copy manipulations,Detection Rule,"ALPHV  Ransomware, Makop, Sodinokibi, BlackBasta Ransomware, Crysis, SwiftSlicer, Royal Ransomware",,,,2024-12-30T10:10:23.348Z
idn:21t7xy.duckdns.org,21t7xy.duckdns.org,70,34,Splunk - Collective Insights Demo,,Correlation,,"T1566, TA0011, TA0002, TA0001, T1566.002",isc:bind:query,,2024-12-30T09:51:36.270Z
idn:acraanlfca.duckdns.org,acraanlfca.duckdns.org,69,33,Splunk - Collective Insights Demo,,Correlation,,"T1566.002, TA0001, TA0002, TA0011, T1566",isc:bind:query,,2024-12-30T09:51:36.270Z
idn:btwerc3vte.dns04.com,btwerc3vte.dns04.com,72,68,Splunk - Collective Insights Demo,,Correlation,,"T1566, T1566.002",isc:bind:query,,2024-12-30T09:51:36.270Z
idn:gobuxmegenerator.blogspot.com.br,gobuxmegenerator.blogspot.com.br,72,28,Splunk - Collective Insights Demo,,Correlation,,"T1566, T1566.002, TA0011",isc:bind:query,,2024-12-30T09:51:36.270Z
idn:orbnancastatis.blogspot.it,orbnancastatis.blogspot.it,71,32,Splunk - Collective Insights Demo,,Correlation,,"T1566, TA0011, T1566.002",isc:bind:query,,2024-12-30T09:51:36.270Z
idn:sjytgtnkdl.com,sjytgtnkdl.com,93,93,Splunk - Collective Insights Demo,,Correlation,,"TA0011, TA0001",isc:bind:query,,2024-12-30T09:51:36.270Z
idn:tlsbbnfaiz.duckdns.org,tlsbbnfaiz.duckdns.org,72,32,Splunk - Collective Insights Demo,,Correlation,,"T1566, TA0011, TA0002, TA0001, T1566.002",isc:bind:query,,2024-12-30T09:51:36.270Z
idn:uor6xz.duckdns.org,uor6xz.duckdns.org,72,28,Splunk - Collective Insights Demo,,Correlation,,"TA0001, TA0002, TA0011, T1566.002",isc:bind:query,,2024-12-30T09:51:36.270Z
idn:utdqvkreoj.duckdns.org,utdqvkreoj.duckdns.org,73,29,Splunk - Collective Insights Demo,,Correlation,,"T1566, TA0011, TA0002, TA0001, T1566.002",isc:bind:query,,2024-12-30T09:51:36.270Z
idn:wrdx321.no-ip.biz,wrdx321.no-ip.biz,69,69,Splunk - Collective Insights Demo,,Correlation,,T1566.002,isc:bind:query,,2024-12-30T09:51:36.270Z
idn:ywweesuqyaqcaawi.org,ywweesuqyaqcaawi.org,94,94,Splunk - Collective Insights Demo,,Correlation,,"TA0001, TA0011",isc:bind:query,,2024-12-30T09:51:36.270Z
idn:cabbalistical-fruit.000webhostapp.com,cabbalistical-fruit.000webhostapp.com,69,29,Splunk - Collective Insights Demo,,Correlation,,"T1566, T1566.002",squid:access,,2024-12-30T09:51:36.270Z
idn:dp-akt-ref-id9128411.toh.info,dp-akt-ref-id9128411.toh.info,72,68,Splunk - Collective Insights Demo,,Correlation,,"T1204.001, TA0001, TA0011, T1566.002, T1566, T1566.003",squid:access,,2024-12-30T09:51:36.270Z
idn:gruppwaa839.dns05.com,gruppwaa839.dns05.com,73,33,Splunk - Collective Insights Demo,,Correlation,,"T1566, T1566.002",squid:access,,2024-12-30T09:51:36.270Z
idn:laura43grappini.000webhostapp.com,laura43grappini.000webhostapp.com,68,68,Splunk - Collective Insights Demo,,Correlation,,T1566.002,squid:access,,2024-12-30T09:51:36.270Z
idn:login-yahoomail.myvnc.com,login-yahoomail.myvnc.com,74,69,Splunk - Collective Insights Demo,,Correlation,,"T1566.002, T1566, TA0001",squid:access,,2024-12-30T09:51:36.270Z
idn:ahtsvrcvjwwthtwhy.net,ahtsvrcvjwwthtwhy.net,91,91,Splunk - Collective Insights Demo,,Correlation,,"TA0001, TA0011",isc:bind:query,,2024-12-30T09:51:36.270Z
idn:jzzfilczwd.duckdns.org,jzzfilczwd.duckdns.org,72,68,Splunk - Collective Insights Demo,,Correlation,,"T1566, TA0001, TA0002, TA0011, T1566.002",isc:bind:query,,2024-12-30T09:51:36.270Z
idn:oreredoltntexp.info,oreredoltntexp.info,94,94,Splunk - Collective Insights Demo,,Correlation,,"TA0001, TA0011",isc:bind:query,,2024-12-30T09:51:36.270Z
